year,month,state,revenue,handle,hold,taxes,population,poverty,unemployed,med_income,online,in_person
2021,12.0,South Dakota,10306.0,675312.0,0.02,928.0,867039.0,106548.0,12341.0,37149.0,0.0,1.0
2022,1.0,South Dakota,82291.0,835252.0,0.1,7406.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,2.0,South Dakota,71807.0,685631.0,0.1,6463.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,3.0,South Dakota,32389.0,975347.0,0.03,2915.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,4.0,South Dakota,-13735.0,368517.0,-0.04,-1236.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,5.0,South Dakota,25102.0,307995.0,0.08,2259.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,6.0,South Dakota,27869.0,301217.0,0.09,2508.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,7.0,South Dakota,16143.0,259180.0,0.06,1453.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,8.0,South Dakota,59053.0,266673.0,0.22,5315.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,9.0,South Dakota,211612.0,711577.0,0.3,19045.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2022,10.0,South Dakota,131749.0,862170.0,0.15,11857.0,884513.2161299433,104282.22907691318,9688.929384820918,41181.9462564531,0.0,1.0
2020,11.0,Tennessee,13244908.0,131444523.0,0.1,2363918.0,6603468.0,965213.0,174680.0,32742.0,1.0,0.0
2020,12.0,Tennessee,13900000.0,180900000.0,0.08,3080000.0,6603468.0,965213.0,174680.0,32742.0,1.0,0.0
2021,1.0,Tennessee,20900000.0,211300000.0,0.1,4300000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,2.0,Tennessee,13000000.0,176300000.0,0.07,2600000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,3.0,Tennessee,18000000.0,205900000.0,0.09,3200000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,4.0,Tennessee,15500000.0,172400000.0,0.09,2800000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,5.0,Tennessee,15400000.0,160900000.0,0.1,2700000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,6.0,Tennessee,18300000.0,174500000.0,0.1,3200000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,7.0,Tennessee,15100000.0,144500000.0,0.1,2600000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,8.0,Tennessee,13200000.0,144500000.0,0.09,2000000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,9.0,Tennessee,25600000.0,257300000.0,0.1,3300000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,10.0,Tennessee,23300000.0,375300000.0,0.06,3400000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,11.0,Tennessee,36900000.0,365700000.0,0.1,5900000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2021,12.0,Tennessee,24600000.0,341800000.0,0.07,3300000.0,6811613.0,927587.0,178828.0,36663.0,1.0,0.0
2022,1.0,Tennessee,36249453.0,386059756.0,0.09,5817504.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,2.0,Tennessee,20945018.0,313298305.0,0.07,3026574.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,3.0,Tennessee,26520468.0,370230004.0,0.07,4550242.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,4.0,Tennessee,27142800.0,292796670.0,0.09,4649129.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,5.0,Tennessee,27315928.0,261582468.0,0.1,4766458.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,6.0,Tennessee,15855649.0,215774186.0,0.07,2559649.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,7.0,Tennessee,18174226.0,182769323.0,0.1,3668804.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,8.0,Tennessee,27200883.0,205863860.0,0.13,4875847.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,9.0,Tennessee,46285200.0,336933437.0,0.14,8716963.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,10.0,Tennessee,37295159.0,405337575.0,0.09,6989818.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2022,11.0,Tennessee,47248222.0,439456908.0,0.11,9030021.0,7026318.846667993,891427.7393373275,183074.49956491872,41053.55717427158,1.0,0.0
2021,1.0,Virginia,3586077.0,58896564.0,0.06,39710.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,2.0,Virginia,12238780.0,265778306.0,0.05,300594.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,3.0,Virginia,26573877.0,304066245.0,0.09,1183488.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,4.0,Virginia,19442317.0,236432524.0,0.08,1652147.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,5.0,Virginia,23173549.0,226963573.0,0.1,2381116.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,6.0,Virginia,22006296.0,234943435.0,0.09,2273995.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,7.0,Virginia,19965556.0,161901955.0,0.12,1864433.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,8.0,Virginia,17967427.0,182418252.0,0.1,1378540.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,9.0,Virginia,30929243.0,293851531.0,0.11,1557498.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,10.0,Virginia,30160385.0,427320306.0,0.07,1746204.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,11.0,Virginia,48337037.0,402621132.0,0.12,4233167.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2021,12.0,Virginia,31515015.0,426596891.0,0.07,1729130.0,8401227.0,854145.0,208399.0,43963.0,1.0,1.0
2022,1.0,Virginia,39050067.0,485544417.0,0.08,2876609.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,2.0,Virginia,27498133.0,401889135.0,0.07,1406280.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,3.0,Virginia,33700016.0,469484017.0,0.07,2116289.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,4.0,Virginia,36275264.0,399478366.0,0.09,3040327.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,5.0,Virginia,42537524.0,351452931.0,0.12,3896270.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,6.0,Virginia,25965182.0,295235271.0,0.09,1871961.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,7.0,Virginia,26024408.0,266001583.0,0.1,3060304.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,8.0,Virginia,31442959.0,284671331.0,0.11,4474132.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,9.0,Virginia,53821382.0,411273323.0,0.13,7257403.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2022,10.0,Virginia,51164199.0,528029938.0,0.1,6956643.0,8549448.718657272,882492.5862880243,218887.5890239047,47636.24501515787,1.0,1.0
2020,5.0,Washington DC,-240.0,9723.0,-0.02,-24.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,6.0,Washington DC,36985.0,223730.0,0.17,3698.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,7.0,Washington DC,142280.0,741500.0,0.19,14228.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,7.0,Washington DC,1740.0,1830.0,0.95,174.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,8.0,Washington DC,278141.0,2132032.0,0.13,27814.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,8.0,Washington DC,1425275.0,9130410.0,0.16,142527.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,9.0,Washington DC,498896.0,3269118.0,0.15,49889.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,9.0,Washington DC,1305403.0,12186042.0,0.11,130540.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,10.0,Washington DC,822101.0,4177245.0,0.2,82210.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,10.0,Washington DC,2717768.0,14358602.0,0.19,271776.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,11.0,Washington DC,882678.0,3896127.0,0.23,88267.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,11.0,Washington DC,2728522.0,13704407.0,0.2,272852.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,12.0,Washington DC,807216.0,4278714.0,0.19,80721.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2020,12.0,Washington DC,1901436.0,12418281.0,0.15,190143.0,669089.0,103391.0,28240.0,59677.0,1.0,1.0
2021,1.0,Washington DC,913384.0,5179670.0,0.18,91338.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,1.0,Washington DC,1892108.0,10566498.0,0.18,189210.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,2.0,Washington DC,600305.0,4158464.0,0.14,60030.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,2.0,Washington DC,732714.0,11144615.0,0.07,73271.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,3.0,Washington DC,715244.0,3844359.0,0.19,71524.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,3.0,Washington DC,1151790.0,11430856.0,0.1,115179.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,4.0,Washington DC,535772.0,2741912.0,0.2,53577.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,4.0,Washington DC,1551468.0,8005025.0,0.19,155146.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,5.0,Washington DC,637422.0,3097780.0,0.21,63742.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,5.0,Washington DC,1370669.0,10674631.0,0.13,137066.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,6.0,Washington DC,517990.0,3440931.0,0.15,51799.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,6.0,Washington DC,1673496.0,16077477.0,0.1,167349.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,7.0,Washington DC,432726.0,2152023.0,0.2,43272.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,7.0,Washington DC,1369022.0,10656217.0,0.13,136902.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,8.0,Washington DC,306645.0,1618545.0,0.19,30664.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,8.0,Washington DC,1186256.0,10826767.0,0.11,118625.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,9.0,Washington DC,595995.0,3681889.0,0.16,59599.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,9.0,Washington DC,3287679.0,17024584.0,0.19,328767.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,10.0,Washington DC,632572.0,5547153.0,0.11,63257.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,10.0,Washington DC,938089.0,20785075.0,0.05,93808.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,11.0,Washington DC,1076000.0,5244959.0,0.21,107600.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,11.0,Washington DC,3358922.0,16174495.0,0.21,335892.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,12.0,Washington DC,665718.0,4967239.0,0.13,66571.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2021,12.0,Washington DC,732988.0,14252988.0,0.05,73298.0,637491.0,105007.0,30569.0,72457.0,1.0,1.0
2022,1.0,Washington DC,952918.0,5734401.0,0.17,95291.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,1.0,Washington DC,1009337.0,12893388.0,0.08,100933.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,2.0,Washington DC,440409.0,3912179.0,0.11,44040.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,2.0,Washington DC,300133.0,15160677.0,0.02,30013.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,3.0,Washington DC,511800.0,6224512.0,0.08,51180.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,3.0,Washington DC,854196.0,14208207.0,0.06,85419.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,4.0,Washington DC,602646.0,5181360.0,0.12,60264.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,4.0,Washington DC,828629.0,13198544.0,0.06,82862.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,5.0,Washington DC,724452.0,5036290.0,0.14,72445.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,5.0,Washington DC,1292257.0,12197849.0,0.11,129225.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,6.0,Washington DC,444635.0,3768947.0,0.12,44463.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,6.0,Washington DC,556009.0,9991807.0,0.06,55600.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,7.0,Washington DC,457617.0,3279752.0,0.14,45761.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,7.0,Washington DC,708593.0,8066426.0,0.09,70859.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,8.0,Washington DC,557987.0,3438929.0,0.16,55798.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,8.0,Washington DC,1274698.0,9708716.0,0.13,127469.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,9.0,Washington DC,632572.0,5547153.0,0.11,63257.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,9.0,Washington DC,2490450.0,13407835.0,0.19,249045.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,10.0,Washington DC,838108.0,7528701.0,0.11,83810.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2022,10.0,Washington DC,2273610.0,17272799.0,0.13,227361.0,607385.2283941299,106648.25805921212,33090.07652266289,87973.87350235434,1.0,1.0
2018,9.0,West Virginia,2129235.0,7322255.0,0.29,212924.0,1753476.0,312188.0,44368.0,30970.0,1.0,1.0
2018,10.0,West Virginia,1010246.0,9735874.0,0.1,101025.0,1753476.0,312188.0,44368.0,30970.0,1.0,1.0
2018,11.0,West Virginia,1161375.0,16045602.0,0.07,116138.0,1753476.0,312188.0,44368.0,30970.0,1.0,1.0
2018,12.0,West Virginia,2247152.0,13322131.0,0.17,224715.0,1753476.0,312188.0,44368.0,30970.0,1.0,1.0
2019,1.0,West Virginia,1746233.0,22431187.0,0.08,174623.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,2.0,West Virginia,171089.0,16609597.0,0.01,17109.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,3.0,West Virginia,1597521.0,13850999.0,0.12,159752.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,4.0,West Virginia,554880.0,10334722.0,0.05,55488.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,5.0,West Virginia,937065.0,10704030.0,0.09,93707.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,6.0,West Virginia,379228.0,7634979.0,0.05,37923.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,7.0,West Virginia,682213.0,5851318.0,0.12,68221.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,8.0,West Virginia,1549585.0,12656911.0,0.12,154959.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,9.0,West Virginia,3755760.0,25620078.0,0.15,375576.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,10.0,West Virginia,3156830.0,37022626.0,0.09,315683.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,11.0,West Virginia,2289056.0,32968353.0,0.07,228906.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2019,12.0,West Virginia,2322915.0,30342334.0,0.08,232292.0,1765715.0,310044.0,50775.0,30970.0,1.0,1.0
2020,1.0,West Virginia,3651273.0,44253798.0,0.08,365127.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,2.0,West Virginia,-626470.0,39618767.0,-0.02,-62647.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,3.0,West Virginia,1101454.0,14705300.0,0.07,110145.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,4.0,West Virginia,155058.0,2965302.0,0.05,15506.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,5.0,West Virginia,541188.0,4971928.0,0.11,54119.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,6.0,West Virginia,567836.0,6338618.0,0.09,56784.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,7.0,West Virginia,1573845.0,15853463.0,0.1,157385.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,8.0,West Virginia,2337229.0,45897001.0,0.05,233723.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,9.0,West Virginia,4603811.0,76951429.0,0.06,460381.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,10.0,West Virginia,3742779.0,44633016.0,0.08,374278.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,11.0,West Virginia,4407576.0,48532442.0,0.09,440758.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2020,12.0,West Virginia,6466132.0,70134202.0,0.09,646613.0,1755591.0,300152.0,50878.0,31199.0,1.0,1.0
2021,1.0,West Virginia,3976358.0,50700483.0,0.08,397636.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,2.0,West Virginia,1364161.0,38212775.0,0.04,115954.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,3.0,West Virginia,3889447.0,42751230.0,0.09,330603.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,4.0,West Virginia,2844020.0,34449520.0,0.08,241742.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,5.0,West Virginia,2688065.0,25484663.0,0.11,228485.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,6.0,West Virginia,3466223.0,29923766.0,0.12,294629.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,7.0,West Virginia,2295743.0,21290275.0,0.11,195138.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,8.0,West Virginia,1993383.0,22350089.0,0.09,169438.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,9.0,West Virginia,7141066.0,60072261.0,0.12,606991.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,10.0,West Virginia,3876503.0,77760542.0,0.05,329503.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,11.0,West Virginia,7107970.0,84259419.0,0.08,604177.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2021,12.0,West Virginia,4144869.0,57274811.0,0.07,352314.0,1734876.0,291930.0,47473.0,33739.0,1.0,1.0
2022,1.0,West Virginia,4098138.0,58894228.0,0.07,348342.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,2.0,West Virginia,1954999.0,49271583.0,0.04,166175.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,3.0,West Virginia,3336284.0,61482860.0,0.05,283584.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,4.0,West Virginia,3081491.0,35864019.0,0.09,261927.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,5.0,West Virginia,4191753.0,44647405.0,0.09,356299.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,6.0,West Virginia,1623405.0,25937683.0,0.06,137989.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,7.0,West Virginia,2616578.0,25017812.0,0.1,222409.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,8.0,West Virginia,2899582.0,23099016.0,0.13,246464.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,9.0,West Virginia,8100361.0,57759738.0,0.14,688531.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,10.0,West Virginia,5064385.0,51118726.0,0.1,430473.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2022,11.0,West Virginia,6120467.0,82543044.0,0.07,520240.0,1714405.4255097003,283933.2235000933,44295.87894571327,36485.78867912433,1.0,1.0
2021,9.0,Wyoming,954416.0,6242469.0,0.15,-12398.0,565760.0,64224.0,10736.0,35613.0,1.0,0.0
2021,10.0,Wyoming,881200.0,10847657.0,0.08,16021.0,565760.0,64224.0,10736.0,35613.0,1.0,0.0
2021,11.0,Wyoming,1363696.0,10973008.0,0.12,86499.0,565760.0,64224.0,10736.0,35613.0,1.0,0.0
2021,12.0,Wyoming,813504.0,12285012.0,0.07,21792.0,565760.0,64224.0,10736.0,35613.0,1.0,0.0
2022,1.0,Wyoming,1098460.0,13977632.0,0.08,46565.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,2.0,Wyoming,722631.0,10301603.0,0.07,18824.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,3.0,Wyoming,1101236.0,12704938.0,0.09,44806.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,4.0,Wyoming,1007796.0,9995920.0,0.1,51187.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,5.0,Wyoming,1011714.0,9340833.0,0.11,53163.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,6.0,Wyoming,673269.0,7322852.0,0.09,38036.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,7.0,Wyoming,680740.0,7246352.0,0.09,38365.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,8.0,Wyoming,1237815.0,10990904.0,0.11,85672.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,9.0,Wyoming,1932519.0,13575173.0,0.14,115500.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2022,10.0,Wyoming,2039620.0,17275317.0,0.12,115893.0,564664.1268183567,67611.7459921975,9001.30386567747,35839.430569684635,1.0,0.0
2018,0.0,Alabama,0.0,0.0,0.0,0.0,4763828.0,800422.0,124054.0,31962.0,0.0,0.0
2018,0.0,Alaska,0.0,0.0,0.0,0.0,720869.0,78620.0,25392.0,40334.0,0.0,0.0
2018,0.0,Arizona,0.0,0.0,0.0,0.0,7013444.0,983499.0,178702.0,34397.0,1.0,1.0
2018,0.0,Arkansas,0.0,0.0,0.0,0.0,2925448.0,504504.0,60796.0,30818.0,1.0,1.0
2018,0.0,California,0.0,0.0,0.0,0.0,38818454.0,4969326.0,1093170.0,39549.0,0.0,0.0
2018,0.0,Colorado,0.0,0.0,0.0,0.0,5577020.0,537492.0,119541.0,40646.0,1.0,1.0
2018,0.0,Connecticut,0.0,0.0,0.0,0.0,3468263.0,361377.0,105592.0,42196.0,1.0,1.0
2018,0.0,Washington DC,0.0,0.0,0.0,0.0,669031.0,108055.0,30539.0,61960.0,1.0,1.0
2018,0.0,Florida,0.0,0.0,0.0,0.0,20882651.0,2840977.0,524638.0,31876.0,0.0,0.0
2018,0.0,Georgia,0.0,0.0,0.0,0.0,10238658.0,1468642.0,244100.0,35019.0,0.0,0.0
2018,0.0,Hawaii,0.0,0.0,0.0,0.0,1382448.0,122143.0,27155.0,40240.0,0.0,0.0
2018,0.0,Idaho,0.0,0.0,0.0,0.0,1723154.0,203264.0,32923.0,31111.0,0.0,0.0
2018,0.0,Illinois,0.0,0.0,0.0,0.0,12447271.0,1509247.0,364946.0,39055.0,1.0,1.0
2018,0.0,Indiana,0.0,0.0,0.0,0.0,6489261.0,852638.0,146407.0,33756.0,1.0,1.0
2018,0.0,Iowa,0.0,0.0,0.0,0.0,3055939.0,343504.0,58096.0,35837.0,1.0,1.0
2018,0.0,Kansas,0.0,0.0,0.0,0.0,2825680.0,338175.0,54771.0,35266.0,1.0,1.0
2018,0.0,Kentucky,0.0,0.0,0.0,0.0,4326305.0,730408.0,107132.0,32189.0,0.0,0.0
2018,0.0,Louisiana,0.0,0.0,0.0,0.0,4529028.0,843626.0,135546.0,32102.0,1.0,1.0
2018,0.0,Maine,0.0,0.0,0.0,0.0,1301941.0,151541.0,24209.0,35231.0,0.0,0.0
2018,0.0,Maryland,0.0,0.0,0.0,0.0,5899819.0,528203.0,157693.0,45891.0,1.0,1.0
2018,0.0,Massachusetts,0.0,0.0,0.0,0.0,6665083.0,663918.0,171717.0,45737.0,0.0,0.0
2018,0.0,Michigan,0.0,0.0,0.0,0.0,9774124.0,1373349.0,261638.0,33328.0,1.0,1.0
2018,0.0,Minnesota,0.0,0.0,0.0,0.0,5488344.0,529077.0,101932.0,40977.0,0.0,0.0
2018,0.0,Missouri,0.0,0.0,0.0,0.0,5943658.0,786330.0,127311.0,34558.0,0.0,0.0
2018,0.0,Montana,0.0,0.0,0.0,0.0,1037462.0,135114.0,18605.0,31313.0,0.0,1.0
2018,0.0,Nebraska,0.0,0.0,0.0,0.0,1875342.0,206341.0,34018.0,36077.0,0.0,0.0
2018,0.0,New Hampshire,0.0,0.0,0.0,0.0,1312006.0,100220.0,25850.0,40984.0,1.0,1.0
2018,0.0,New Mexico,0.0,0.0,0.0,0.0,2051759.0,399456.0,55741.0,30276.0,0.0,1.0
2018,0.0,New York,0.0,0.0,0.0,0.0,19037564.0,2591391.0,488737.0,41492.0,1.0,1.0
2018,0.0,North Carolina,0.0,0.0,0.0,0.0,10100431.0,1417873.0,250339.0,33205.0,0.0,1.0
2018,0.0,North Dakota,0.0,0.0,0.0,0.0,736671.0,78676.0,10729.0,37398.0,0.0,1.0
2018,0.0,Ohio,0.0,0.0,0.0,0.0,11362304.0,1578673.0,285599.0,34852.0,1.0,1.0
