year,month,state,revenue,handle,hold,taxes,population,poverty,unemployed,med_income,online,in_person,handle_capita,tax_rate,unemployment_rate,poverty_rate,tax_group
2022,11.0,Indiana,39.971908,452.318954,0.09,3.797331,6.727323331687471,0.7693652637430815,0.1602298053791344,42385.08745046236,1.0,1.0,67.2360955016772,9.499999349543184,2.381776487899871,11.436424649298,Medium
2018,0.0,Iowa,0.0,0.0,0.0,0.0,3.055939,0.343504,0.058096,35837.0,1.0,1.0,0.0,0.0,1.9010850674702608,11.240538505513364,Low
2019,8.0,Iowa,2.161688,8.756246,0.25,0.145914,3.040184,0.348122,0.060064,35837.0,1.0,1.0,2.8801697528833783,6.75000277560869,1.9756698936643309,11.450688510958546,Low
2019,9.0,Iowa,4.956347,38.528921,0.13,0.334553,3.040184,0.348122,0.060064,35837.0,1.0,1.0,12.67322010773032,6.74999147557667,1.9756698936643309,11.450688510958546,Low
2019,10.0,Iowa,5.658243,46.500443,0.12,0.381931,3.040184,0.348122,0.060064,35837.0,1.0,1.0,15.295272588764364,6.749992886484374,1.9756698936643309,11.450688510958546,Low
2019,11.0,Iowa,3.59975,59.344806,0.06,0.242983,3.040184,0.348122,0.060064,35837.0,1.0,1.0,19.520136281225085,6.749996527536635,1.9756698936643309,11.450688510958546,Low
2019,12.0,Iowa,2.904257,59.258838,0.05,0.196037,3.040184,0.348122,0.060064,35837.0,1.0,1.0,19.49185904537357,6.74998803480546,1.9756698936643309,11.450688510958546,Low
2020,1.0,Iowa,3.234794,58.027141,0.06,0.218349,3.051284,0.33909,0.063416,35457.0,1.0,1.0,19.017286165430686,6.7500125201172,2.078338168456296,11.113026516050292,Low
2020,2.0,Iowa,0.755334,56.920783,0.01,0.050985,3.051284,0.33909,0.063416,35457.0,1.0,1.0,18.654698481032906,6.749994042370661,2.078338168456296,11.113026516050292,Low
2020,3.0,Iowa,1.171164,19.576985,0.06,0.079171,3.051284,0.33909,0.063416,35457.0,1.0,1.0,6.415982583069948,6.760026776779341,2.078338168456296,11.113026516050292,Low
2020,4.0,Iowa,0.150331,1.568497,0.1,0.009502,3.051284,0.33909,0.063416,35457.0,1.0,1.0,0.51404490699653,6.320718946857269,2.078338168456296,11.113026516050292,Low
2020,5.0,Iowa,0.501062,6.976637,0.07,0.032111,3.051284,0.33909,0.063416,35457.0,1.0,1.0,2.2864594052864304,6.408588158750813,2.078338168456296,11.113026516050292,Low
2020,6.0,Iowa,0.62074,12.711201,0.05,0.042033,3.051284,0.33909,0.063416,35457.0,1.0,1.0,4.165853129371111,6.771434094790091,2.078338168456296,11.113026516050292,Low
2020,7.0,Iowa,2.244021,22.859622,0.1,0.151919,3.051284,0.33909,0.063416,35457.0,1.0,1.0,7.49180410607469,6.769945557550487,2.078338168456296,11.113026516050292,Low
2020,8.0,Iowa,3.003903,50.313674,0.06,0.202316,3.051284,0.33909,0.063416,35457.0,1.0,1.0,16.489344813527683,6.7351042959776,2.078338168456296,11.113026516050292,Low
2020,9.0,Iowa,5.167819,72.397241,0.07,0.348828,3.051284,0.33909,0.063416,35457.0,1.0,1.0,23.72681172909503,6.750004208738736,2.078338168456296,11.113026516050292,Low
2020,10.0,Iowa,9.098995,81.902416,0.11,0.612967,3.051284,0.33909,0.063416,35457.0,1.0,1.0,26.841951126148864,6.736645091023789,2.078338168456296,11.113026516050292,Low
2020,11.0,Iowa,8.144096,87.169919,0.09,0.549726,3.051284,0.33909,0.063416,35457.0,1.0,1.0,28.568274536228024,6.74999410615985,2.078338168456296,11.113026516050292,Low
2020,12.0,Iowa,7.537004,104.81563,0.07,0.508748,3.051284,0.33909,0.063416,35457.0,1.0,1.0,34.35131898571225,6.750003051610428,2.078338168456296,11.113026516050292,Low
2021,1.0,Iowa,11.343303,149.524789,0.08,0.765673,3.100317,0.344696,0.058401,39068.0,1.0,1.0,48.22887111221208,6.750000418749283,1.883710601206264,11.118088892200378,Low
2021,2.0,Iowa,7.708148,143.61517,0.05,0.520444,3.100317,0.344696,0.058401,39068.0,1.0,1.0,46.32273732008695,6.751868282757415,1.883710601206264,11.118088892200378,Low
2021,3.0,Iowa,13.454158,161.439561,0.08,0.908011,3.100317,0.344696,0.058401,39068.0,1.0,1.0,52.071952964809725,6.748924756198047,1.883710601206264,11.118088892200378,Low
2021,4.0,Iowa,7.725272,118.355535,0.07,0.521455,3.100317,0.344696,0.058401,39068.0,1.0,1.0,38.17530110630623,6.749988867705888,1.883710601206264,11.118088892200378,Low
2021,5.0,Iowa,6.133477,114.882963,0.05,0.414175,3.100317,0.344696,0.058401,39068.0,1.0,1.0,37.05523112636546,6.752695086327055,1.883710601206264,11.118088892200378,Low
2021,6.0,Iowa,8.424699,111.176671,0.08,0.568502,3.100317,0.344696,0.058401,39068.0,1.0,1.0,35.85977530684765,6.748039306804907,1.883710601206264,11.118088892200378,Low
2021,7.0,Iowa,7.097826,88.963377,0.08,0.479479,3.100317,0.344696,0.058401,39068.0,1.0,1.0,28.69492926045949,6.755293804046477,1.883710601206264,11.118088892200378,Low
2021,8.0,Iowa,6.604647,108.417527,0.06,0.486608,3.100317,0.344696,0.058401,39068.0,1.0,1.0,34.96981986035622,7.367660981729985,1.883710601206264,11.118088892200378,Low
2021,9.0,Iowa,5.716038,210.434586,0.03,0.512951,3.100317,0.344696,0.058401,39068.0,1.0,1.0,67.875183731212,8.973890656430207,1.883710601206264,11.118088892200378,Medium
2021,10.0,Iowa,6.556218,280.899986,0.02,0.514642,3.100317,0.344696,0.058401,39068.0,1.0,1.0,90.60363375745126,7.849677969829558,1.883710601206264,11.118088892200378,Low
2021,11.0,Iowa,19.746266,287.247116,0.07,2.063733,3.100317,0.344696,0.058401,39068.0,1.0,1.0,92.65088569975264,10.451256961695949,1.883710601206264,11.118088892200378,Medium
2021,12.0,Iowa,13.371197,266.518049,0.05,0.957637,3.100317,0.344696,0.058401,39068.0,1.0,1.0,85.96477360218327,7.161939204096687,1.883710601206264,11.118088892200378,Low
2022,1.0,Iowa,14.269557,303.327688,0.05,0.964525,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,96.29028746558716,6.759319858352995,1.7073090813380214,11.123153574441636,Low
2022,2.0,Iowa,8.5791,215.921313,0.04,0.59354,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,68.54344697579016,6.918441328344465,1.7073090813380214,11.123153574441636,Low
2022,3.0,Iowa,14.411046,233.525474,0.06,0.972991,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,74.1318247940409,6.751702825735204,1.7073090813380214,11.123153574441636,Low
2022,4.0,Iowa,12.398243,177.370317,0.07,0.838174,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,56.30557145773096,6.760425650634528,1.7073090813380214,11.123153574441636,Low
2022,5.0,Iowa,12.630387,147.913284,0.09,0.850598,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,46.954541902350286,6.7345363210169245,1.7073090813380214,11.123153574441636,Low
2022,6.0,Iowa,6.568678,122.43795,0.05,0.446594,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,38.86748842458849,6.798841410706994,1.7073090813380214,11.123153574441636,Low
2022,7.0,Iowa,11.173191,108.556796,0.1,0.754292,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,34.4609658356777,6.75090938658437,1.7073090813380214,11.123153574441636,Low
2022,8.0,Iowa,14.418923,122.568313,0.12,0.969968,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,38.90887169173315,6.727048892625338,1.7073090813380214,11.123153574441636,Low
2022,9.0,Iowa,25.417557,200.230741,0.13,1.716452,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,63.56253112751622,6.753017215619897,1.7073090813380214,11.123153574441636,Low
2022,10.0,Iowa,19.137523,238.788234,0.08,1.293702,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,75.80246909494096,6.7600284530030335,1.7073090813380214,11.123153574441636,Low
2022,11.0,Iowa,5.802261,247.476284,0.02,1.197202,3.150137942088969,0.3503946811053113,0.0537825911599596,43046.75026087938,1.0,1.0,78.56045943051295,20.63337033615,1.7073090813380214,11.123153574441636,Medium
2018,0.0,Kansas,0.0,0.0,0.0,0.0,2.82568,0.338175,0.054771,35266.0,1.0,1.0,0.0,0.0,1.9383298887347469,11.967915687551317,Low
2019,0.0,Kansas,0.0,0.0,0.0,0.0,2.826056,0.337739,0.058609,35266.0,1.0,1.0,0.0,0.0,2.073879640035442,11.950895523655582,Low
2020,0.0,Kansas,0.0,0.0,0.0,0.0,2.828498,0.323644,0.059162,34481.0,1.0,1.0,0.0,0.0,2.09164015671922,11.442256632318635,Low
2021,0.0,Kansas,0.0,0.0,0.0,0.0,2.854624,0.333518,0.062933,38071.0,1.0,1.0,0.0,0.0,2.204598574102929,11.683430111986729,Low
2022,9.0,Kansas,1.296184,160.527371,0.01,0.129618,2.8809913181398747,0.3436932441942381,0.0669443644400121,42034.773962472085,1.0,1.0,55.71949140882703,9.9999691401838,2.323657277913462,11.92968691124502,Medium
2022,10.0,Kansas,1.438196,189.919311,0.01,0.141088,2.8809913181398747,0.3436932441942381,0.0669443644400121,42034.773962472085,1.0,1.0,65.92151451626806,9.810067612481191,2.323657277913462,11.92968691124502,Medium
2022,11.0,Kansas,8.00273,186.353708,0.04,0.795784,2.8809913181398747,0.3436932441942381,0.0669443644400121,42034.773962472085,1.0,1.0,64.68388392101096,9.943906641858469,2.323657277913462,11.92968691124502,Medium
2018,0.0,Kentucky,0.0,0.0,0.0,0.0,4.326305,0.730408,0.107132,32189.0,0.0,0.0,0.0,0.0,2.476293280293461,16.882952080354944,Low
2019,0.0,Kentucky,0.0,0.0,0.0,0.0,4.309501,0.74701,0.114572,32189.0,0.0,0.0,0.0,0.0,2.6585908670168537,17.334025447493804,Low
2020,0.0,Kentucky,0.0,0.0,0.0,0.0,4.322881,0.717895,0.111046,32148.0,0.0,0.0,0.0,0.0,2.5687961338746086,16.606864727481508,Low
2021,0.0,Kentucky,0.0,0.0,0.0,0.0,4.379845,0.721878,0.113046,34928.0,0.0,0.0,0.0,0.0,2.5810502426455724,16.48181613732906,Low
2018,0.0,Louisiana,0.0,0.0,0.0,0.0,4.529028,0.843626,0.135546,32102.0,1.0,1.0,0.0,0.0,2.992827600094325,18.62708731321599,Low
2019,0.0,Louisiana,0.0,0.0,0.0,0.0,4.532714,0.871467,0.139523,32102.0,1.0,1.0,0.0,0.0,3.0781337626861083,19.22616339791127,Low
2020,0.0,Louisiana,0.0,0.0,0.0,0.0,4.532187,0.84523,0.140817,32723.0,1.0,1.0,0.0,0.0,3.1070430235998643,18.64949526575139,Low
2021,11.0,Louisiana,5.685706,27.871038,0.2,0.568571,4.501071,0.883236,0.161478,34896.0,1.0,1.0,6.192090282512762,10.000007035186131,3.587546164012965,19.62279644111368,Medium
2021,12.0,Louisiana,4.3807,39.517545,0.11,0.43807,4.501071,0.883236,0.161478,34896.0,1.0,1.0,8.779587124930934,10.0,3.587546164012965,19.62279644111368,Medium
2022,1.0,Louisiana,-3.703347,89.75706,-0.04,0.533259,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,20.079121718735667,-14.39937980426895,4.142358950669505,20.646893370702166,Low
2022,2.0,Louisiana,17.294691,238.413596,0.07,2.354846,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,53.33436292906064,13.61600505033597,4.142358950669505,20.646893370702166,Medium
2022,3.0,Louisiana,30.140818,232.730341,0.13,3.413595,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,52.06298919084313,11.325488910088636,4.142358950669505,20.646893370702166,Medium
2022,4.0,Louisiana,5.607428,208.25506,0.03,2.573658,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,46.58774137970428,45.89729908257405,4.142358950669505,20.646893370702166,High
2022,5.0,Louisiana,25.327007,171.135819,0.15,2.725138,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,38.283973874996754,10.759810663770892,4.142358950669505,20.646893370702166,Medium
2022,6.0,Louisiana,10.694279,132.438215,0.08,1.424413,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,29.62711834809523,13.319392546238976,4.142358950669505,20.646893370702166,Medium
2022,7.0,Louisiana,20.848982,118.522225,0.18,2.447185,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,26.514038919616752,11.73767141244594,4.142358950669505,20.646893370702166,Medium
2022,8.0,Louisiana,9.460039,128.251857,0.07,1.774343,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,28.69060826364947,18.756191174264718,4.142358950669505,20.646893370702166,Medium
2022,9.0,Louisiana,31.894674,207.501595,0.15,3.870435,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,46.41918733564572,12.135051137377983,4.142358950669505,20.646893370702166,Medium
2022,10.0,Louisiana,30.243842,255.528321,0.12,4.305414,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,57.16301603398284,14.235671512898394,4.142358950669505,20.646893370702166,Medium
2022,11.0,Louisiana,-25.622399,268.638967,-0.1,4.244196,4.470168628752741,0.9229509502691576,0.1851704303031594,37213.30000305595,1.0,1.0,60.09593581595046,-16.56439742430051,4.142358950669505,20.646893370702166,Low
2018,0.0,Maine,0.0,0.0,0.0,0.0,1.301941,0.151541,0.024209,35231.0,0.0,0.0,0.0,0.0,1.8594544606860064,11.639621150267178,Low
2019,0.0,Maine,0.0,0.0,0.0,0.0,1.298787,0.153131,0.028152,35231.0,0.0,0.0,0.0,0.0,2.167560962652075,11.790308957511892,Low
2020,0.0,Maine,0.0,0.0,0.0,0.0,1.304038,0.144384,0.027833,34238.0,0.0,0.0,0.0,0.0,2.1343703174294,11.072069985690602,Low
2021,0.0,Maine,0.0,0.0,0.0,0.0,1.338019,0.154117,0.033767,39725.0,0.0,0.0,0.0,0.0,2.523656241054873,11.518296825381402,Low
2018,0.0,Maryland,0.0,0.0,0.0,0.0,5.899819,0.528203,0.157693,45891.0,1.0,1.0,0.0,0.0,2.672844709303794,8.9528678761162,Low
2019,0.0,Maryland,0.0,0.0,0.0,0.0,5.876434,0.539991,0.162795,45891.0,1.0,1.0,0.0,0.0,2.770302533815576,9.18909324940942,Low
2020,0.0,Maryland,0.0,0.0,0.0,0.0,5.894835,0.531553,0.166004,45841.0,1.0,1.0,0.0,0.0,2.81609239274721,9.017266810691057,Low
2021,12.0,Maryland,3.17,16.55243,0.19,0.469297,6.023847,0.618372,0.191438,50548.0,1.0,1.0,2.747817134133719,14.804321766561516,3.178002362941821,10.265400167036116,Medium
2022,1.0,Maryland,4.375316,32.580831,0.13,0.644098,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,5.292805626913585,14.721176710436456,3.586423174493624,11.686295060543875,Medium
2022,2.0,Maryland,0.955377,25.526148,0.04,0.134628,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,4.146761627038577,14.091609908967872,3.586423174493624,11.686295060543875,Medium
2022,3.0,Maryland,3.927573,32.025892,0.12,0.577019,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,5.202654941015062,14.691490139075707,3.586423174493624,11.686295060543875,Medium
2022,4.0,Maryland,2.838501,26.908845,0.11,0.415801,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,4.37138286097569,14.64861206672113,3.586423174493624,11.686295060543875,Medium
2022,5.0,Maryland,3.077031,23.095542,0.13,0.452897,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,3.751905979752911,14.718636243833748,3.586423174493624,11.686295060543875,Medium
2022,6.0,Maryland,1.309834,19.121331,0.07,0.189323,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,3.1062893488160923,14.453968976221413,3.586423174493624,11.686295060543875,Medium
2022,7.0,Maryland,2.026548,15.492757,0.13,0.298177,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,2.516821975044308,14.713542437682207,3.586423174493624,11.686295060543875,Medium
2022,8.0,Maryland,3.185601,18.650802,0.17,0.47784,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,3.0298511960008363,14.999995291312375,3.586423174493624,11.686295060543875,Medium
2022,9.0,Maryland,6.562053,31.376072,0.21,0.984308,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,5.097090692132615,15.00000076195666,3.586423174493624,11.686295060543875,Medium
2022,10.0,Maryland,5.210947,39.663586,0.13,0.781642,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,6.443409965951171,14.999999040481509,3.586423174493624,11.686295060543875,Medium
2022,11.0,Maryland,30.620539,219.071374,0.14,0.704728,6.155682505008029,0.7193712205255168,0.2207688239078576,55738.319495648,1.0,1.0,35.588478421648915,2.301487900000716,3.586423174493624,11.686295060543875,Low
2018,0.0,Massachusetts,0.0,0.0,0.0,0.0,6.665083,0.663918,0.171717,45737.0,0.0,0.0,0.0,0.0,2.5763670159846472,9.961136267920445,Low
2019,0.0,Massachusetts,0.0,0.0,0.0,0.0,6.615375,0.680962,0.175839,45737.0,0.0,0.0,0.0,0.0,2.6580352587721783,10.293626589573533,Low
2020,0.0,Massachusetts,0.0,0.0,0.0,0.0,6.637329,0.653454,0.186199,44845.0,0.0,0.0,0.0,0.0,2.805330276682081,9.8451349933083,Low
2021,0.0,Massachusetts,0.0,0.0,0.0,0.0,6.74841,0.700138,0.248174,50683.0,0.0,0.0,0.0,0.0,3.677518111673713,10.374858670412737,Low
2018,0.0,Michigan,0.0,0.0,0.0,0.0,9.774124,1.373349,0.261638,33328.0,1.0,1.0,0.0,0.0,2.676843469552872,14.050865325629182,Low
2019,0.0,Michigan,0.0,0.0,0.0,0.0,9.741628,1.398527,0.289539,33328.0,1.0,1.0,0.0,0.0,2.9721828836001536,14.3561938517874,Low
2020,3.0,Michigan,0.105548,0.593956,0.18,0.008866,9.753541,1.337256,0.29403,33534.0,1.0,1.0,0.0608964477618948,8.3999696820404,3.014597467729925,13.71046679354708,Medium
2020,4.0,Michigan,17.498473,126.287651,0.14,0.536173,9.753541,1.337256,0.29403,33534.0,1.0,1.0,12.94787718634699,3.064113080038469,3.014597467729925,13.71046679354708,Low
2020,5.0,Michigan,17.498473,126.287651,0.14,0.536173,9.753541,1.337256,0.29403,33534.0,1.0,1.0,12.94787718634699,3.064113080038469,3.014597467729925,13.71046679354708,Low
2020,6.0,Michigan,17.498473,126.287651,0.14,0.536173,9.753541,1.337256,0.29403,33534.0,1.0,1.0,12.94787718634699,3.064113080038469,3.014597467729925,13.71046679354708,Low
2020,7.0,Michigan,17.498473,126.287651,0.14,0.536173,9.753541,1.337256,0.29403,33534.0,1.0,1.0,12.94787718634699,3.064113080038469,3.014597467729925,13.71046679354708,Low
2020,8.0,Michigan,1.977052,15.744256,0.13,0.166072,9.753541,1.337256,0.29403,33534.0,1.0,1.0,1.6142092394956866,8.399981386427873,3.014597467729925,13.71046679354708,Medium
2020,9.0,Michigan,4.376407,33.503929,0.13,0.367618,9.753541,1.337256,0.29403,33534.0,1.0,1.0,3.4350528695168245,8.399995704238659,3.014597467729925,13.71046679354708,Medium
2020,10.0,Michigan,7.596972,46.120824,0.16,0.638146,9.753541,1.337256,0.29403,33534.0,1.0,1.0,4.728623583988625,8.400004633425,3.014597467729925,13.71046679354708,Medium
2020,11.0,Michigan,2.337638,25.08014,0.09,0.196362,9.753541,1.337256,0.29403,33534.0,1.0,1.0,2.5713881758430093,8.400017453515044,3.014597467729925,13.71046679354708,Medium
2020,12.0,Michigan,1.88324,9.720393,0.19,0.158192,9.753541,1.337256,0.29403,33534.0,1.0,1.0,0.9966014394156952,8.399991504003738,3.014597467729925,13.71046679354708,Medium
2021,1.0,Michigan,17.423564,150.849896,0.12,0.452998,9.847403,1.286329,0.338461,37258.0,1.0,1.0,15.31874911588365,2.599915838114407,3.437058481307204,13.062621688175046,Low
2021,2.0,Michigan,9.395302,325.569037,0.03,0.151884,9.847403,1.286329,0.338461,37258.0,1.0,1.0,33.0614109120953,1.6165951876799705,3.437058481307204,13.062621688175046,Low
2021,3.0,Michigan,35.238593,383.691892,0.09,0.785423,9.847403,1.286329,0.338461,37258.0,1.0,1.0,38.963764558026114,2.228871623790428,3.437058481307204,13.062621688175046,Low
2021,4.0,Michigan,21.922961,274.21263,0.08,0.442397,9.847403,1.286329,0.338461,37258.0,1.0,1.0,27.84618746688848,2.017961898486249,3.437058481307204,13.062621688175046,Low
2021,5.0,Michigan,21.228714,257.748035,0.08,0.762032,9.847403,1.286329,0.338461,37258.0,1.0,1.0,26.174214155752537,3.589628651080796,3.437058481307204,13.062621688175046,Low
2021,6.0,Michigan,27.244793,259.504202,0.1,1.120432,9.847403,1.286329,0.338461,37258.0,1.0,1.0,26.352552241438683,4.11246288419222,3.437058481307204,13.062621688175046,Low
2021,7.0,Michigan,20.766255,206.267088,0.1,0.808027,9.847403,1.286329,0.338461,37258.0,1.0,1.0,20.94634372128367,3.891057872495546,3.437058481307204,13.062621688175046,Low
2021,8.0,Michigan,17.537778,208.565955,0.08,0.679308,9.847403,1.286329,0.338461,37258.0,1.0,1.0,21.179792783945167,3.87339832902435,3.437058481307204,13.062621688175046,Low
2021,9.0,Michigan,27.138074,386.780231,0.07,0.717728,9.847403,1.286329,0.338461,37258.0,1.0,1.0,39.27738419967173,2.6447271092266904,3.437058481307204,13.062621688175046,Low
2021,10.0,Michigan,26.949853,497.565425,0.05,0.775077,9.847403,1.286329,0.338461,37258.0,1.0,1.0,50.52757818482701,2.8759971343814006,3.437058481307204,13.062621688175046,Low
2021,11.0,Michigan,58.448729,500.521376,0.12,1.966646,9.847403,1.286329,0.338461,37258.0,1.0,1.0,50.82775387581883,3.364736981705795,3.437058481307204,13.062621688175046,Low
2021,12.0,Michigan,35.870437,514.630536,0.07,0.843617,9.847403,1.286329,0.338461,37258.0,1.0,1.0,52.2605336655766,2.351844779588272,3.437058481307204,13.062621688175046,Low
2022,1.0,Michigan,36.608569,532.68171,0.07,1.539045,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,53.57802197332981,4.204056705958651,3.918722526102822,12.445388471287508,Low
2022,2.0,Michigan,21.633471,423.768381,0.05,0.360354,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,42.62333622984802,1.6657243768233032,3.918722526102822,12.445388471287508,Low
2022,3.0,Michigan,32.445133,477.967947,0.07,0.967314,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,48.07481970220704,2.981383987545991,3.918722526102822,12.445388471287508,Low
2022,4.0,Michigan,32.630491,396.009819,0.08,1.101198,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,39.83133339426345,3.374751547563289,3.918722526102822,12.445388471287508,Low
2022,5.0,Michigan,35.920231,356.13039,0.1,1.298224,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,35.82019337737448,3.614186111442324,3.918722526102822,12.445388471287508,Low
2022,6.0,Michigan,15.82661,292.389429,0.05,0.368515,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,29.40902035425875,2.3284518920981814,3.918722526102822,12.445388471287508,Low
2022,7.0,Michigan,22.874582,224.966256,0.1,0.921101,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,22.627484257392165,4.026744619857971,3.918722526102822,12.445388471287508,Low
2022,8.0,Michigan,25.654849,229.797476,0.11,1.1293,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,23.11341648757516,4.401896888966292,3.918722526102822,12.445388471287508,Low
2022,9.0,Michigan,50.442748,383.102602,0.13,1.842006,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,38.53310380789276,3.651676550214909,3.918722526102822,12.445388471287508,Low
2022,10.0,Michigan,51.362299,504.336507,0.1,2.119396,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,50.7270137996636,4.126365137977956,3.918722526102822,12.445388471287508,Low
2022,11.0,Michigan,42.75823,498.118043,0.09,1.7304,9.942168269391496,1.237341463594854,0.3896059875556916,41395.55567483747,1.0,1.0,50.10155023562953,4.046940203090727,3.918722526102822,12.445388471287508,Low
2018,0.0,Minnesota,0.0,0.0,0.0,0.0,5.488344,0.529077,0.101932,40977.0,0.0,0.0,0.0,0.0,1.8572450997969516,9.640011631923947,Low
2019,0.0,Minnesota,0.0,0.0,0.0,0.0,5.440087,0.526065,0.107972,40977.0,0.0,0.0,0.0,0.0,1.9847476703957123,9.670157848578524,Low
2020,0.0,Minnesota,0.0,0.0,0.0,0.0,5.476956,0.511185,0.114124,40505.0,0.0,0.0,0.0,0.0,2.0837121934154665,9.333377883627328,Low
2021,0.0,Minnesota,0.0,0.0,0.0,0.0,5.587189,0.519731,0.148637,43853.0,0.0,0.0,0.0,0.0,2.660318095557533,9.302191137618577,Low
2018,8.0,Mississippi,0.645057,6.270128,0.1,0.077407,2.886448,0.567645,0.094252,29341.0,0.0,1.0,2.172264319329501,12.000024804009568,3.2653281819038487,19.665866144132856,Medium
2018,9.0,Mississippi,5.503793,31.77027,0.17,0.660455,2.886448,0.567645,0.094252,29341.0,0.0,1.0,11.006700969496071,11.999997092913924,3.2653281819038487,19.665866144132856,Medium
2018,10.0,Mississippi,1.178343,32.837334,0.04,0.141401,2.886448,0.567645,0.094252,29341.0,0.0,1.0,11.376381628908607,11.999986421610688,3.2653281819038487,19.665866144132856,Medium
2018,11.0,Mississippi,1.67425,44.499883,0.04,0.20091,2.886448,0.567645,0.094252,29341.0,0.0,1.0,15.416831690714677,12.0,3.2653281819038487,19.665866144132856,Medium
2018,12.0,Mississippi,6.174224,41.762048,0.15,0.740907,2.886448,0.567645,0.094252,29341.0,0.0,1.0,14.468318154354415,12.000001943564085,3.2653281819038487,19.665866144132856,Medium
2019,1.0,Mississippi,2.793238,35.190774,0.08,0.335189,2.886767,0.585786,0.098813,29341.0,0.0,1.0,12.190375600109048,12.000015752327586,3.4229641671807944,20.292112248754403,Medium
2019,2.0,Mississippi,2.756439,25.148135,0.11,0.330773,2.886767,0.585786,0.098813,29341.0,0.0,1.0,8.71152226695123,12.000011609181268,3.4229641671807944,20.292112248754403,Medium
2019,3.0,Mississippi,4.898726,32.421264,0.15,0.587847,2.886767,0.585786,0.098813,29341.0,0.0,1.0,11.230994396153203,11.999997550383508,3.4229641671807944,20.292112248754403,Medium
2019,4.0,Mississippi,2.057834,19.188763,0.11,0.24694,2.886767,0.585786,0.098813,29341.0,0.0,1.0,6.647146444448064,11.999996112417229,3.4229641671807944,20.292112248754403,Medium
2019,5.0,Mississippi,1.191967,17.438288,0.07,0.143036,2.886767,0.585786,0.098813,29341.0,0.0,1.0,6.040767405197579,11.999996644202398,3.4229641671807944,20.292112248754403,Medium
2019,6.0,Mississippi,1.625113,15.190666,0.11,0.195014,2.886767,0.585786,0.098813,29341.0,0.0,1.0,5.262172527259734,12.00002707504032,3.4229641671807944,20.292112248754403,Medium
2019,7.0,Mississippi,1.053776,13.383383,0.08,0.126453,2.886767,0.585786,0.098813,29341.0,0.0,1.0,4.636114726266443,11.99998861238062,3.4229641671807944,20.292112248754403,Medium
